,title,tags,primaryTopic,brief,description,address,city,website,latitude,longitude
182,Respekt& Halt,"['obdachlos', 'Marzahn Hellersdorf', 'Englisch', 'Geistige Behinderung 2', 'Beratungsstelle', 'persönlich', 'telefonisch', 'Beratung', 'O RI WUHHPK', 'Ort']",Beratung,Allgemeine unabhängige Sozialberatung,"Allgemeine und unabhängige Sozialberatung 

Unterstützung wohnungsloser Menschen 

Sind Sie... 

... verzweifelt, orientierungslos

... haben Sie Stress mit Ämtern, Vermietern

... oder mit sich selbst? 

... Blicken Sie nicht mehr durch? 

Wir helfen auch beim Ausfüllen von Formularen und Anträgen. Kommen Sie zu uns, wir finden gemeinsam eine Lösung. Unsere Beratungsleistungen sind ein für Sie kostenloses Angebot",Otto-Rosenberg-Str. 4-10,Berlin,https://www.wuhletal.de/krankenhauskirche/,52.55135183318895,13.546432771649012
183,Stadtteil-Kita Blücherstraße,"['Familien', 'Jung', 'Friedrichshain Kreuzberg', 'Bildungszentrum', 'Nachbarschaft', 'Kindergarten', 'o ri juwkit', 'Dienst']",Kindergarten,"Ein offener Ort für die Familie, in dessen Zentrum das Kind steht.","Die Stadtteil-Kita Blücherstraße mit 80 Plätzenbefindet sich in einem modernen Neubau, der auf  2 ½ Etagen Platz für den geschützten Nestbereich (1-3 J.) sowie für die Offene Arbeit im Elementarbereich bietet. Ein kleiner Garten lädt zum Entdecken und Experimentieren in der Natur ein.

Der Kita sind Partizipation und Demokratie lernen besonders wichtig. Unter diesen Aspekten stehen die Schwerpunkte der ganzheitlichen Bildung, der Inklusion und der Erziehungspartnerschaft mit den Eltern.

- Soziales Lernen
- Förderung von sozialer Kompetenz und Selbständigkeit 
- integriertes Familiencafé mit Kinderküche
- alltagsintegrierte Sprachförderung 
- vielfältige Bewegungserfahrungen z.B. Kinderyoga
- Atelier-, Werkstatt- und Bewegungsräume",Blücherstraße 25,Berlin,https://www.jugendwohnen-berlin.de/kindertagesstaetten/,52.493495,13.400038
184,A.I.D.  Lichtenberg,"['Frauen', 'Männer', 'Migrationshintergrund', 'obdachlos', 'Lichtenberg', 'Englisch', 'barrierefreies Badezimmer', 'Geistige Behinderung 2', 'Beratungsstelle', 'Gruppe', 'persönlich', 'telefonisch', 'Beratung', 'Dienstleistungen für Straftäter', 'Sucht', 'Arbeit', 'Selbsthilfe', 'Gehäuse', 'o ri notsab', 'Dienst']",Sucht,Suchtbehandlungszentrum Berlin,"Die Betreuungsarbeit basiert auf der gemeinsam mit dem Klienten und in
Abstimmung mit den behandelnden ÄrztInnen und ihren Teams festgestellten
konkreten Unterstützungsbedürftigkeit. Sie wird im Verlauf regelmäßig überprüft
und ins Verhältnis zu den verfügbaren Ressourcen gesetzt.
Im Einzelnen finden statt: regelmäßige Einzelgespräche - in Umfang, Inhalt, Form
und Frequenz dem jeweiligen Bedarf angemessen; begleitende, aufsuchende
und nachgehende Arbeit; verschiedene soziale Trainings und Gruppenangebote
(intern und extern, in anderen Einrichtungen des Trägers); spezialisierte
Beratungsangebote; regelmäßige Dreiergespräche mit dem substituierenden Arzt

Die psychosoziale Betreuung erstreckt sich auf folgende Leistungsbereiche:
- Hilfen im Bereich Selbstversorgung (Wohnen/Wirtschaften)
- Hilfen im Bereich Tagesgestaltung
- Hilfen im Bereich persönliche und soziale Beziehungen (Umfeld)
- Hilfen im Bereich Beschäftigung / Arbeit / Ausbildung
- Hilfen im Bereich Sucht / Beikonsum",Ruschestr. 103,Berlin,https://www.drogennotdienst.de,52.51511751606711,13.486607640912824
185,VITA Bücherbörse,"['Charlottenburg Wilmersdorf', 'Gruppe', 'persönlich', 'o ri veritab', 'Dienst', 'Ehrenamt', 'Arbeit', 'Senioren', 'Frauen', 'queer', 'Männer', 'Migrationshintergrund', 'Menschen in psychischen Notlagen', 'Tagungszentrum', 'Rollstuhl', 'barrierefreies Badezimmer', 'Geistige Behinderung 2', 'Deutsch']",volunteer_work,ArbeitsTherapeutische BeschäftigungsAngebote (ATBA) für seelisch erkrankte in der hauseigener Bücherbörse,"Über die VITA Bücherbörse werden unter Anleitung von unseren Klient\*Innen aufbereitete Bücher an Interessierte weitergegeben und auf Internetplattformen veräußert. Zusätzlich richtet die Bücherbörse kulturelle Veranstaltungen wie beispielsweise Lesungen aus.

Mögliche Tätigkeiten:

- Sortieren und Kategorisieren der Buchspenden
- Einscannen in die Computerdatenbank
- Sortieren und Pflege des Ordnungssystems
- Aufbereiten von Büchern für das Internetangebot
- Empfang von Besuchern
- Mithilfe bei Veranstaltungen",Heerstraße 12-14,Berlin,https://vita-ev.de/einrichtungen/arbeitstherapeutische-beschaeftigungsangebote/,52.509544565153725,13.267327047630443
186,Streetwork Tempelhof-Schöneberg,"['Senioren', 'Frauen', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Fluchthintergrund', 'Migrationshintergrund', 'obdachlos', 'Tempelhof Schoeneberg', 'Englisch', 'Spanisch', 'Geistige Behinderung 2', 'Beratungsstelle', 'persönlich', 'telefonisch', 'Dienst', 'Gesundheit', 'Beratung', 'Sucht', 'Nachbarschaft', 'Gehäuse', 'o ri notsab']",Gesundheit,KiezLeben und Leben lassen,"Als Streetwork unterstützen wir wohnungslose drogengebrauchende Menschen direkt auf der Straße im Bezirk Tempelhof-Schöneberg. Wir sind mit vielen Unterstützungsangeboten und Behörden im Bezirk vernetzt und versuchen Lösungen für alle Beteiligten zu finden. Unser Angebot richtet sich auch an Anwohner\*innen und Gewerbebetreibende, die Unterstützung im Umgang mit Drogengebraucher*innen (z.B. Spritzenfunde, Konflikte) benötigen.",Genthiner Str. 48,Berlin,https://drogennotdienst.de/,52.50171127185375,13.358388488606547
187,Servicestelle Jugendbeteiligung,"['Jung', 'queer', 'Hintergrund der Behinderung', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Englisch', 'Geistige Behinderung', 'Geistige Behinderung 2', 'Sehbehinderte', 'Hörgeschädigte', 'Jugendeinrichtung', 'online', 'Ehrenamt', 'Erholung', 'o ri serjug', 'Dienst']",volunteer_work,Deine Anlaufstelle für junges Engagement und Partizipation,"Jugendbeteiligung von, für und durch junge Menschen! Wir stehen für wirksame Beteiligung junger Menschen und für vielfältiges Engagement für eine lebhafte und zukunftsfähige Demokratie. Bei uns kann man sich gemeinsam mit anderen jungen Menschen in verschiedenen Projekten rund um die Themen Inklusion, Beteiligung und Demokratie engagiere.",Scharnhortstraße 28/29,Berlin,https://www.servicestelle-jugendbeteiligung.de,52.533551651987814,13.370908448424268
188,SONAR - Safer Nightlife Berlin,"['Frauen', 'Männer', 'mitte', 'Friedrichshain Kreuzberg', 'Pankow', 'Charlottenburg Wilmersdorf', 'spandau', 'Steglitz Zehlendorf', 'Tempelhof Schoeneberg', 'Neukölln', 'Treptow Koepenik', 'Marzahn Hellersdorf', 'Lichtenberg', 'Reinickendorf', 'Englisch', 'Rollstuhl', 'barrierefreies Badezimmer', 'Beratungsstelle', 'Gruppe', 'persönlich', 'Gesundheit', 'Beratung', 'Bildung', 'Geisteswissenschaften', 'o ri fixpunkt', 'Dienst']",Beratung,"Drogenkompetenz im Nachtleben: Schulungenen, Beratungen, Infostände und mehr","SONAR BERLIN ist eine Kooperation von Berliner Präventions- und Suchthilfeprojekten, der Initiative  eclipse sowie der Clubcommission Berlin. Wir bieten in der Berliner Partyszene Infostände, Schulungen, Workshops und Beratungen an.

SONAR BERLIN steht für die Gesundheit der Partygäste und Risikominimierung beim Konsum. Wir bieten individuelle Beratung rund um Partydrogen und Unterstützung für alle, die ganz auf Substanzkonsum verzichten wollen.

Wir arbeiten akzeptierend, wertschätzend und ohne erhobenen Zeigefinger und setzen auf Information und Kompetenzgewinn als Grundlage für (eigen-) verantwortliches Handeln.",Ohlauer Straße 22,Berlin,https://www.safer-nightlife.de,52.496326816945945,13.43029678482277
189,EWA e.V.-Frauenzentrum,"['Frauen', 'Pankow', 'Englisch', 'Beratungsstelle', 'Kulturzentrum', 'Tagungszentrum', 'Gruppe', 'persönlich', 'online', 'telefonisch', 'Dienst', 'Beratung', 'Sport', 'Bildung', 'Ehrenamt', 'Nachbarschaft', 'Geisteswissenschaften', 'Selbsthilfe', 'Erholung', 'o ri ewaevfr']",Nachbarschaft,"Bildung, Beratung und Kultur von Frauen für Frauen","Seit 1990 steht EWA e.V. für professionelle Frauenarbeit in den Bereichen Kultur, Technik, Bildung und Beratung, mitten im Herzen von Berlin - im zentralen Stadtbezirk Pankow/Prenzlauer Berg. Das Angebotsspektrum wurde über die Jahre kontinuierlich erweitert und den Bedürfnissen der Besucherinnen angepasst.
Ziel von EWA e.V. ist es, Frauen zu stärken, zu unterstützen und feministische Themen in das öffentliche Bewusstsein zu bringen. Mit seinen umfangreichen Kultur- und Beratungsangeboten ist EWA e.V. aus der Berliner Frauenszene nicht mehr wegzudenken. Obwohl uns die Kürzungen des Etats in den letzten Jahren die Arbeit sehr erschwerten.
EWA e.V. , das heißt unter anderem: Computerwerkstatt, Schmuckwerkstatt, umfangreiche Kursangebote (Gesundheit, Prävention, Kreativität und Sprachen), Beratungsangebote (Sozial, Recht, Psychologie), Coaching, Frauengalerien sowie vielfältige Veranstaltungen zu politischen, sozialen und kulturellen Themen.
EWA e.V. ist darüber hinaus Treffpunkt für Frauen und Lesben aus ganz Berlin und wird von Frauen aus Europa und Übersee besucht.
EWA e.V. ist immer ein Ort für Kontakte und Kommunikation unter Frauen und für Frauen jeden Alters, jeglicher Herkunft und sexueller Orientierung.
EWA e.V. ist eine vielfältige Frauen-Kulturlandschaft. Ob Konzerte, Lesungen, Kabarett, Theater, Ausstellungen, Gesprächsreihen und Vorträge - zahlreiche Künstlerinnen, Schriftstellerinnen und Wissenschaftlerinnen haben EWA e.V. ein gutes Stück Profil verliehen.",Prenzlauer Allee 6,Berlin,https://www.ewa-frauenzentrum.de,52.529392,13.418636
190,VITA clean,"['Senioren', 'Frauen', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Migrationshintergrund', 'Charlottenburg Wilmersdorf', 'Englisch', 'Rollstuhl', 'Geistige Behinderung 2', 'Gruppe', 'persönlich', 'Dienst', 'Arbeit', 'o ri veritab']",Arbeit,ArbeitsTherapeutische BeschäftigungsAngebote (ATBA) für seelisch erkrankte in der hauseigenen Reinigungsdienst,"Das über Jahre beständige professionelle Team von VITA Clean sorgt für eine angenehme und saubere Atmosphäre in den Geschäftsräumen des VITA Unternehmensverbund. Das Beschäftigungsangebot umfasst die Reinigung unseres Hauses in der Heerstraße sowie die Pflege des hauseigenen Hotels und Hostels mit insgesamt 17 Zimmern.

Mögliche Tätigkeiten:
- Reinigen der Büros: Wischen der Oberflächen, Saugen der Fußböden, Entleeren der Papierkörbe
- Mitarbeit im Housekeeping des Hotels/ Hostels
- Flure wischen, allgemeine Ordnung herstellen, Arbeit mit der Poliermaschine
- Umgang mit verschiedenen Reinigungsmitteln",Heerstraße 12-14,Berlin,https://vita-ev.de/einrichtungen/arbeitstherapeutische-beschaeftigungsangebote/,52.50945967658549,13.267756275906565
191,VITA Feinschliff,"['Senioren', 'Frauen', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Migrationshintergrund', 'Charlottenburg Wilmersdorf', 'Englisch', 'Geistige Behinderung 2', 'Gruppe', 'persönlich', 'Dienst', 'Arbeit', 'o ri veritab']",Arbeit,ArbeitsTherapeutische BeschäftigungsAngebot (ATBA) für seelisch erkrankte in eigener Werkstatt,"VITA Feinschliff, das Atelier für Holzgestaltung bietet die Möglichkeit handwerklich und gestalterisch zu arbeiten. In der Werkstatt werden beispielsweise Möbel aus unseren verschiedenen Einrichtungen instandgesetzt und grunderneuert oder für einzelne Projekte neu hergestellt.

Mögliche Tätigkeiten:

- Sägen, Hobeln, Fräsen, Bohren, Schleifen
- Verleimen von Holzflächen
- Oberflächenveredelung (Lasieren, Streichen, Beschichten)
- Polsterarbeiten
- Entwicklung, Design
- Kontakt mit dem Kunden
- Unterstützung bei Verwaltungstätigkeiten",Heerstraße 12-14,Berlin,https://vita-ev.de/einrichtungen/arbeitstherapeutische-beschaeftigungsangebote/,52.509443351842044,13.267696976136989
192,VITA flora,"['Senioren', 'Frauen', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Migrationshintergrund', 'Friedrichshain Kreuzberg', 'Charlottenburg Wilmersdorf', 'Neukölln', 'Treptow Koepenik', 'Englisch', 'Geistige Behinderung 2', 'Gruppe', 'persönlich', 'Dienst', 'Arbeit', 'o ri veritab']",Arbeit,ArbeitsTherapeutische BeschäftigungsAngebot (ATBA) für seelisch erkrankte in der hauseigenen Grünflächenpflege,"Beschäftigungen, die ausschließlich an der frischen Luft ausgeübt werden bietet VITA Flora. Die Pflege der Grünanlagen und der Gärten an unseren VITA-Standorten und unterschiedliche gärtnerische Aufgaben entlang der Jahreszeiten unter Einsatz typischer Gartengeräte stehen hier im Mittelpunkt. Dazu gehören auch das Bewässern und Kompostieren sowie das Ausüben kleinerer Gartenbauarbeiten.

Mögliche Tätigkeiten:

- Pflanzarbeiten
- Ernten von Früchten und Kräutern
- Hecken- und Gehölzschnitt
- Sägearbeiten
- Unkraut jäten, Laub harken
- Bewässern
- Wege reparieren
- Bauen von Zäunen und Reparaturen",Heerstraße12-14,Berlin,https://vita-ev.de/einrichtungen/arbeitstherapeutische-beschaeftigungsangebote/,52.5094923260542,13.267729276936706
193,VITA IT-Schulungszentrum,"['Charlottenburg Wilmersdorf', 'Gruppe', 'persönlich', 'Dienst', 'o ri veritab', 'Ehrenamt', 'Arbeit', 'Senioren', 'Frauen', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Migrationshintergrund', 'Menschen in psychischen Notlagen', 'Beratungsstelle', 'Bildungszentrum', 'Rollstuhl', 'barrierefreies Badezimmer', 'Geistige Behinderung 2', 'Englisch', 'Deutsch']",volunteer_work,ArbeitsTherapeutische BeschäftigungsAngebote (ATBA) für seelisch erkrankte im eignen IT-Schulungszentrum,"Das VITA IT-Schulungszentrum ist ein Projekt rund um vielfältige IT-Themen und neue Medien. In unserem IT-Schulungsraum stehen 20 moderne Computerarbeitsplätze zur Verfügung. Für unsere Klienten bietet sich hier die Möglichkeit, verschiedene Arbeiten im IT-Support von VITA kennenzulernen und zu unterstützen.

Mögliche Tätigkeiten:

- Mitarbeit im IT-Support / Tagesgeschäft
- Reinigung und Aufbereitung von PCs
- Inventarisierung der Hardware und Überprüfung der Netzwerkverkabelung
- Unterstützung bei der Erstellung von Webseiten
- Hilfe bei der Organisation von IT-Schulungen",Heerstraße 12-14,Berlin,https://vita-ev.de/einrichtungen/arbeitstherapeutische-beschaeftigungsangebote/,52.50943682194296,13.267922487146858
194,VITA Hotel & Hostel,"['Senioren', 'Frauen', 'queer', 'Männer', 'Hintergrund der Behinderung', 'Migrationshintergrund', 'Charlottenburg Wilmersdorf', 'Englisch', 'Rollstuhl', 'barrierefreies Badezimmer', 'Geistige Behinderung 2', 'Gruppe', 'persönlich', 'Dienst', 'Arbeit', 'o ri veritab']",Arbeit,Zuverdienstmöglichkeit im Rahmen der ArbeitsTherapeutischen Beschäftigungsangebote (ATBA) für seelisch kranke Personen,"Geschäfts- und Städtereisende sind Gäste im geprüften barrierefreien und zertifizierten 3-Sterne Hotel mit 12 Zimmern. Zusätzliche fünf Zimmer bietet das Hostel VITA Berlin. Übernachtungen mit Frühstück, eine fußläufige Nähe zur Messe Berlin und eine optimale Verkehrsanbindung zeichnen unser Hotel aus. Wir stehen für eine einladende Gastlichkeit sowie für Inklusion und Teilhabe.

Mögliche Tätigkeiten:
- Frühstück zubereiten
- Bewirtung der Gäste
- Rezeption
- Reinigung von Küche, Frühstücksraum und Gästezimmern
- Mitarbeit bei Veranstaltungen

Weitere Informationen zu unserem Hotelunter https://hotel-vita-berlin.de/",Heerstraße 12-14,Berlin,https://vita-ev.de/einrichtungen/arbeitstherapeutische-beschaeftigungsangebote/,52.50933887334033,13.267685915311295
195,FREIE HILFE BERLIN e.V - Beratungsstelle,"['Englisch', 'Russisch', 'Beratungsstelle', 'persönlich', 'Beratung', 'Selbsthilfe', 'Gehäuse', 'Dienstleistungen für Straftäter', 'o ri freiehil', 'Ort']",offender_services,Beratungsstelle für Straffällige und deren Angehörige,"Das Angebot richtet sich an Straffällige, Haftentlassene, Bewährungsverurteilte, Personen, die von Haft bedroht sind, Inhaftierte des offenen und des geschlossenen Vollzugs im Rahmen der Entlassungsvorbereitung und an deren Angehörige.

Mit unserem Angebot möchten wir Menschen dabei unterstützen, Schwierigkeiten, die zur Straffälligkeit beigetragen haben oder in Folge der Straffälligkeit und Inhaftierung entstanden sind, zu beseitigen oder zu mildern, um möglichst nicht wieder straffällig zu werden.

Neben Beratungen zur Straftataufarbeitung und Fragen der weiteren Lebensgestaltung bieten wir auch lebenspraktische und existenzsichernde Hilfe- und Unterstützung an. (z. B Wohnungserhalt oder Wohnungsauflösung, Habe-Sicherung, Sicherung des Lebensunterhaltes, Entschuldungshilfe bei laufenden Verträgen, Vermeidung von Ersatzfreiheitsstrafen).",Brunnenstraße 28,Berlin,https://www.freiehilfe.de,52.534527503429246,13.399322484989867
196,FREIE HILFE BERLIN e.V - Beratung,"['Englisch', 'Beratungsstelle', 'persönlich', 'Beratung', 'Dienstleistungen für Straftäter', 'Selbsthilfe', 'Gehäuse', 'o ri freiehil', 'Dienst']",offender_services,Beratung und Betreuung von Inhaftierten der JVA Moabit,"Das Beratungsangebot stellt eine Ergänzung des internen Angebotes des Sozialdienstes der JVA Moabit dar und richtet sich an Untersuchungshaftgefangene der JVA Moabit, Strafgefangene der JVA Moabit, Inhaftierte, die direkt aus der JVA Moabit in den Offenen Vollzug verlegt werden und an Haftentlassene aus der JVA Moabit.

Im Mittelpunkt der Arbeit steht die Minderung der Schwierigkeiten, die mit der Inhaftierung einhergehen. Wir unterstützen bspw. bei der Wohnungsauflösung und der Vermeidung von Schulden, die bei laufenden Verträgen entstehen.",Alt Moabit 12a,Berlin,https://www.freiehilfe.de,52.52439920583691,13.353967569646214
197,Kontaktstelle PflegeEngagement Marzahn-Hellersdorf,"['Senioren', 'Familien', 'Hintergrund der Behinderung', 'Marzahn Hellersdorf', 'Rollstuhl', 'barrierefreies Badezimmer', 'körperliche Behinderung', 'Geistige Behinderung', 'Geistige Behinderung 2', 'Beratungsstelle', 'Gruppe', 'persönlich', 'online', 'telefonisch', 'Beratung', 'Ehrenamt', 'Sorge', 'Selbsthilfe', 'o ri wuhpsyze', 'Dienst']",Sorge,Begleitete Gesprächsgruppen für pflegende Angehörige in Marzahn-Hellersdorf,"Die Selbsthilfegruppe bietet die Möglichkeit, sich mit anderen Angehörigen in ähnlichen Situationen auszutauschen, Informationen, Tipps, neue Kontakte und Perspektiven von anderen pflegenden Angehörigen zu erhalten und psychische Entlastung zu finden.",Blumberger Damm 2K,Berlin,http://www.pflegeselbsthilfe-berlin.de,52.5213522730358,13.56524013573424
